 94   37   38     0.1119  -0.1718  -0.1109  0.1391
 95   37   42    -0.0396  -0.0056  0.0398  -0.0260
 96   37   46     0.3649  -0.0074  -0.3631  -0.0033
 97   38   41     1.1885  0.0277  -1.1510  0.0506
 98   38   47    -0.2169  0.1014  0.2186  -0.1338
 99   39   52    -2.2260  0.2459  2.2604  -0.3718
100   39   62     2.4189  0.0043  -2.3680  -0.1184
101   40   68     3.1200  -0.5679  -3.0744  0.2114
102   41   61     0.2653  -0.1225  -0.2611  0.0645
103   41   92     0.3057  -0.0461  -0.3014  0.0455
104   42   87    -0.0502  -0.1054  0.0506  0.0991
105   43   44     1.0318  -0.0678  -1.0017  0.1130
106   44   45     0.6332  0.0359  -0.6189  -0.0441
107   45   48     0.0089  -0.2359  -0.0076  0.2033
108   46   47    -0.3269  -0.0267  0.3296  -0.0005
109   47   48    -0.6481  0.1243  0.6634  -0.1272
110   48   49    -0.4258  0.0277  0.4375  -0.0832
111   49   50    -0.0983  0.5836  0.1143  -0.5926
112   49   55     0.3307  0.0350  -0.3137  -0.0478
113   50   51    -0.2543  0.5826  0.2581  -0.5767
114   51   53    -2.4381  -0.4833  2.4509  0.5525
115   52   54    -2.2604  0.3718  2.3075  -0.5366
116   54   56     1.9711  0.4503  -1.9061  -0.2198
117   54  123    -0.9996  0.1314  1.0006  -0.1380
118   55  236     1.5198  0.0611  -1.4530  0.3490
119   57  190    -0.2747  -0.1101  0.2794  0.1044
120   57   66    -0.1740  -0.0737  0.1759  0.0578
121   58   59    -0.8437  0.0144  0.8689  0.0066
122   58  237     0.2837  -0.2144  -0.2810  0.2050
123   59   60    -0.2621  0.1190  0.2656  -0.1711
124   59   61    -0.6068  0.2262  0.6220  -0.2268
125   60   64    -0.4933  -0.0500  0.4980  0.0622
126   60  238     0.1406  0.0292  -0.1400  -0.0250
127   61   63     0.2757  0.1390  -0.2735  -0.1613
128   61   66    -0.2331  -0.0049  0.2342  -0.0094
129   62   73    -0.7880  -0.6112  0.7919  0.5867
130   62  240     0.5126  -0.1422  -0.5050  -0.1740
131   63   64    -0.6853  -0.2019  0.6941  0.2217
132   64   65    -2.5783  -0.5762  2.5855  0.6126
133   64   67    -0.0308  -0.0621  0.0308  0.0254
134   64  239    -0.1098  -0.0391  0.1110  0.0140
135   64  241     0.3035  0.0055  -0.2960  -0.0060
136   65   66     0.7945  0.1433  -0.7905  -0.1393
137   65   69    -3.3800  -0.7559  3.3800  1.1964
138   66  190    -0.0995  -0.0491  0.1006  0.0030
139   67  190    -0.3108  -0.0954  0.3131  0.0491
140   68  173     0.1196  -0.8043  -0.1186  0.2354
141   68  174     1.0219  -0.4510  -1.0184  -0.0860
142   70   71    -0.9257  0.0248  0.9328  -0.0932
143   71   72    -1.1598  0.1145  1.1767  -0.1630
144   71  234    -0.1486  0.1791  0.1490  -0.2650
145   74   76    -0.2924  -0.0651  0.2964  0.0598
146   75   77    -0.5431  -0.0375  0.5521  0.0603
147   76   78     0.0856  0.1946  -0.0809  -0.2151
148   76   79     0.9940  0.1873  -0.9735  -0.1574
149   77   84     0.7839  0.0966  -0.7731  -0.0336
150   77   86     1.4061  0.1554  -1.3753  -0.0017
151   78   79     0.0864  -0.1310  -0.0809  0.0960
152   79   82     0.4352  0.0552  -0.4311  -0.0525
153   79   83     0.4024  0.0283  -0.3964  -0.0260
154   79   84    -0.1822  -0.0221  0.1837  0.0103
155   80   82    -0.0697  -0.0708  0.0699  0.0643
156   80   83     0.0827  -0.0360  -0.0824  0.0220
157   81   87    -0.5240  0.0715  0.5392  -0.0498
158   81   88    -0.1036  -0.1103  0.1037  0.1085
159   81   89     0.2832  -0.0030  -0.2795  -0.0103
160   81   90     0.4351  -0.0253  -0.4255  0.0378
161   82   83     0.3612  -0.0118  -0.3592  0.0127
162   83   85     0.4355  -0.2179  -0.4255  0.2058
163   84   86     0.2694  0.0234  -0.2681  -0.0275
164   85   88     0.3154  -0.1522  -0.3065  0.1241
165   85  233     0.0241  -0.0536  -0.0240  0.0390
166   86   87     0.6406  0.0731  -0.6358  -0.0493
167   86   90     0.5068  -0.0439  -0.4682  0.0955
168   88  235     0.2518  -0.0236  -0.2470  0.0120
169   89   90    -0.1030  0.0414  0.1039  -0.0588
170   89   92    -0.0392  0.0169  0.0394  -0.0455
171   89   93     0.1146  -0.0479  -0.1130  0.0195
172   90   91     0.1597  -0.0746  -0.1555  0.0392
173   91   93    -0.0405  -0.0392  0.0406  0.0336
174   94  101     0.5945  -0.5458  -0.5919  0.5570
175   95   99    -0.6774  0.8606  0.6797  -0.7410
176   96   97    -4.7568  1.1411  4.7599  -1.0982
177   97   98    -5.6253  -4.9491  5.6253  6.9329
178   97  245     0.2778  -0.2082  -0.2778  0.3050
179  245   99     0.2778  -0.3050  -0.2778  0.2469
180   97  100     0.4467  -0.2445  -0.4459  0.3430
181   98   99     7.1719  4.1645  -7.1719  -2.0232
182   98  100     5.4986  2.2560  -5.4986  -0.3679
183  101  102     0.1557  -0.2538  -0.1483  0.2479
184  101  104     0.1443  -0.2182  -0.1380  0.1904
185  102  103    -0.6989  -0.0593  0.7167  -0.0068
186  102  104     0.0672  -0.2027  -0.0662  0.0559
187  104  105    -4.9439  1.4875  4.9595  -0.9730
188  105  106    -1.0010  -0.1394  1.0071  -0.0655
189  105  108    -1.3132  0.0348  1.3336  -0.0213
190  105  111    -1.5823  0.1711  1.6351  -0.0391
191  105  136    -0.2938  0.5819  0.2970  -0.8605
192  105  137    -0.4620  0.1583  0.4645  -0.4641
193  105  148    -0.8863  0.1154  0.9002  -0.1846
194  106  107    -1.7229  0.1358  1.7408  -0.0562
195  106  113    -1.3759  -0.5744  1.3863  0.4344
196  106  147    -1.7162  0.1340  1.7339  -0.0558
197  107  109    -2.3545  0.1657  2.3980  0.1372
198  107  112     0.6137  -0.1095  -0.6127  0.0869
199  108  109    -2.3331  0.1508  2.3747  0.1363
200  108  112     0.9995  -0.1295  -0.9973  0.1182
201  109  111     2.8046  0.7045  -2.7917  -0.5986
202  109  130     1.6219  0.7124  -1.6167  -0.6888
203  109  146     2.7633  0.5774  -2.7020  -0.0878
204  109  147     2.3697  0.1384  -2.3272  0.1616
205  112  116    -6.6489  -2.9605  6.7373  3.2648
206  112  147    -0.5923  0.0826  0.5932  -0.1058
207  112  148     1.2029  0.6785  -1.1988  -0.6724
208  112  150     7.6485  1.9942  -7.6360  -1.3652
209  113  114    -0.7659  0.1039  0.7685  -0.2732
210  113  163    -0.6204  -0.5383  0.6225  0.2851
211  114  115    -2.4605  -0.1428  2.5137  0.0963
212  115  116     0.6295  -0.3776  -0.6249  -0.1827
213  115  131    -3.6952  0.0992  3.7668  -0.6517
214  116  119     3.3310  -0.0359  -3.3158  -0.1593
215  116  160    -0.9203  -1.2041  0.9213  1.1879
216  116  165    -4.7149  -0.8651  4.7295  1.0386
217  116  167    -4.3141  -1.0845  4.3231  1.1225
218  118  151     0.1963  -0.0611  -0.1942  -0.0127
219  119  120    -0.7940  -0.0308  0.8010  -0.0555
220  119  121    -0.0635  -0.0243  0.0652  -0.6807
221  119  124    -0.1572  -0.1373  0.1592  -0.3927
222  119  125    -0.4787  -0.1852  0.4879  -0.2580
223  119  126    -0.6249  -0.1686  0.6432  -0.2918
224  119  161     1.5571  -0.4416  -1.5540  0.3330
225  120  125    -0.3552  -0.1382  0.3586  -0.2138
226  121  122    -2.2126  -0.6863  2.2421  0.1612
227  122  124     1.0411  0.3950  -1.0322  -0.4279
228  122  128    -0.2966  -0.3738  0.2987  0.2374
229  124  125    -1.4837  -0.5968  1.5048  0.6508
230  124  128    -0.7179  -0.4349  0.7313  0.2866
231  125  126    -1.5113  0.2326  1.5268  -0.2074
232  127  157     0.9639  0.5169  -0.9054  -0.4190
233  127  158     0.4778  0.1885  -0.4430  -0.1629
234  131  132    -0.2168  0.0653  0.2177  -0.2145
235  132  140     1.1050  -0.3656  -1.0985  0.1925
236  133  135    -0.2819  -0.0081  0.2988  0.0038
237  133  162    -0.4181  -0.0419  0.4353  0.0678
238  134  140    -0.7427  -0.0516  0.7485  -0.3425
239  136  138    -3.5334  0.8128  3.5450  -0.7328
240  137  138    -0.8762  0.9502  0.8818  -1.0706
241  137  139     0.4117  -0.4861  -0.4096  0.2327
242  141  143     4.6224  -0.2535  -4.5745  0.6503
243  141  144    -5.4724  0.0135  5.5240  -1.0849
244  142  143    -2.2370  -1.1617  2.2594  -2.5610
245  144  145    -5.5240  1.0849  5.5300  -0.7187
246  146  148    -0.2970  -0.8692  0.2986  0.8569
247  151  152     0.2455  0.1420  -0.2395  -0.1567
248  151  153    -0.3163  -0.1294  0.3226  0.1213
249  152  153    -0.5556  -0.2190  0.5894  0.3112
250  152  154    -0.2817  -0.0570  0.2888  0.0495
251  152  155    -0.5582  0.0027  0.6259  0.1192
252  154  155    -0.5800  -0.0819  0.6140  0.1697
253  154  158     0.1049  0.0606  -0.1033  -0.1015
254  155  156     0.9901  0.2707  -0.9659  -0.2406
255  156  157     1.5259  0.5802  -1.4670  -0.4024
256  157  158     0.1960  0.0093  -0.1937  -0.0257
257  157  159    -2.0976  -0.9239  2.1342  1.0216
258  160  117     4.8137  -0.0112  -4.8053  0.4336
259  160  166    -6.4690  -1.1768  6.4846  1.3706
260  163  164    -1.9905  -0.4511  2.0000  0.3652
261  165  167     6.6725  0.9357  -6.6444  -0.7196
262  166  167     4.9174  1.0014  -4.9018  -0.9385
263  167  117     5.3972  0.0996  -5.3867  0.4304
264  168  187     0.1732  -0.0273  -0.1722  0.0302
265  168  188    -0.0826  0.0165  0.0829  -0.0160
266  169  210     5.2833  -5.9492  -5.2711  -0.9069
267  169  219    -0.3309  -0.2985  0.3309  0.3034
268  170  171     8.3193  3.4516  -8.0958  0.1245
269  171  204     0.0958  -0.8445  -0.0941  0.8519
270  172  184     0.2842  -0.0028  -0.2806  0.0079
271  172  187    -0.0600  0.0151  0.0602  -0.0146
272  173  198     1.2520  -0.6645  -1.2472  0.1516
273  173  242    -1.1334  0.4291  1.1370  -0.7670
274  174  198     0.1683  -1.0575  -0.1664  0.5247
275  175  176    -0.5801  -0.2858  0.5863  0.2997
276  175  189    -0.1337  0.0146  0.1343  -0.0225
277  176  177    -0.9029  -0.2179  0.9116  0.2614
278  176  190    -0.1134  -0.2217  0.1143  0.2182
279  177  181     0.1169  -0.0159  -0.1124  0.0252
280  177  182     0.7338  0.1086  -0.7289  -0.1094
281  177  189     0.9022  0.3434  -0.8841  -0.2851
282  177  190     0.4663  -0.0305  -0.4592  0.0210
283  178  179    -0.0162  0.0412  0.0164  -0.0488
284  178  189    -0.3338  -0.1612  0.3399  0.1723
285  179  189    -0.2426  -0.1213  0.2492  0.1191
286  180  183     0.0387  0.0189  -0.0385  -0.0186
287  182  190     0.3089  -0.0306  -0.3080  0.0282
288  183  184    -0.2961  -0.0631  0.3007  0.0698
289  184  185    -0.0201  -0.0277  0.0205  0.0283
290  185  186    -0.0992  -0.0851  0.1005  0.0867
291  185  187    -0.0412  0.0368  0.0420  -0.0355
292  191  194    -0.4252  0.3901  0.4302  -0.4483
293  192  193     2.7200  0.4347  -2.7014  -0.1520
294  193  194     2.5085  0.0725  -2.4976  0.0263
295  193  221    -0.0271  -0.0804  0.0271  0.0786
296  194  195     1.5973  0.1620  -1.5854  -0.1211
297  195  196    -0.1746  -0.9289  0.1782  0.9566
298  196  197     0.1711  0.3166  -0.1711  -0.3110
299  196  198    -1.1622  -2.0168  1.1648  2.0858
300  196  199    -0.1871  -0.0065  0.1877  -0.8441
301  198  216    -0.5633  -3.3012  0.5634  -2.5394
302  199  197     0.3280  -0.2821  -0.3276  -0.1504
303  199  200     0.4640  0.0051  -0.4637  -0.5039
304  199  217    -2.8297  0.3625  2.8428  -0.7340
305  200  202     3.2537  1.3181  -3.2496  -2.2967
306  201  216    -0.7800  -0.3567  0.7808  0.0191
307  203  204    -2.3892  1.2452  2.4680  -1.1964
308  203  205    -0.3726  -2.6436  0.3821  1.8045
309  204  170    -6.4739  -0.0555  6.5207  2.9127
310  205  210    -0.3821  -1.8045  0.3838  1.8737
311  206  210    -2.3500  -1.1636  2.3560  1.2812
312  207  208    -2.2673  -1.0035  2.2765  -0.3581
313  207  210     0.0587  -0.1690  -0.0586  0.1717
314  207  213    -0.0214  -0.3076  0.0214  -0.5711
315  208  169     0.2024  -0.0760  -0.2024  0.0787
316  210  211     5.5292  1.1038  -5.5232  -2.4038
317  210  216    -4.5293  -4.5934  4.5317  0.6019
318  211  212     1.0432  0.9738  -1.0400  -0.8835
319  213  214     0.0998  1.1444  -0.0995  -1.2597
320  213  216     0.1372  -0.7779  -0.1369  0.7936
321  214  217    -2.5905  -0.3103  2.5918  -0.5014
322  220  216     5.7543  -0.6563  -5.7391  1.1248
323  219  230    -0.3309  -0.3034  0.3310  0.2940
324  221  224     0.6878  0.2525  -0.6833  -0.2062
325  221  226     0.9852  0.3994  -0.9723  -0.3166
326  222  223     0.5753  0.3603  -0.5696  -0.3443
327  222  224     0.1847  0.2074  -0.1822  -0.1938
328  223  225     0.5696  0.3443  -0.5608  -0.3194
329  224  225     0.1970  0.0540  -0.1963  -0.0507
330  224  226     0.0585  0.0460  -0.0583  -0.0447
331  225  226    -0.0129  0.0401  0.0130  -0.0398
332  226  227     0.4077  0.1011  -0.3994  -0.0776
333  227  228     0.0655  -0.0134  -0.0653  0.0139
334  228  229    -0.2247  -0.1539  0.2300  0.1700
335    3    1     0.2505  0.4957  -0.2505  -0.4813
336    3    2    -0.3991  0.1556  0.3991  -0.1468
337    3    4     7.1068  -0.6961  -7.1068  0.9380
338    7    5     0.7180  0.7808  -0.7180  -0.7408
339    7    6    -0.3844  0.1250  0.3844  -0.1190
340   10   11    -0.2155  -0.3270  0.2155  0.3414
341   12   10     1.3145  -0.1087  -1.3145  0.1986
342   15   17     2.4176  -0.8030  -2.3100  0.9754
343   16   15     3.0146  0.8609  -3.0059  -0.5300
344   20   19     5.2119  1.8908  -5.2119  -1.4806
345   23   22     0.6356  0.2838  -0.6356  -0.2565
346   30   29     1.1353  0.3731  -1.1353  -0.3049
347   39   38     2.4408  0.3101  -2.4408  -0.1923
348   39   40    -2.6336  -0.5603  2.6336  0.7061
349   54   53     0.7209  0.9248  -0.7209  -0.8501
350   55   56    -1.9061  -0.0641  1.9061  0.2198
351   61   62    -2.6435  -0.6817  2.6435  0.8718
352   68   73     1.9329  1.0439  -1.9329  -0.9540
353   70   81     0.9257  -0.0248  -0.9257  0.0671
354   71   83     0.3755  -0.2004  -0.3755  0.2092
355   72   78     0.6085  -0.3232  -0.6085  0.3461
356   93  186    -0.1095  -0.0532  0.1095  0.0553
357   95  103     0.6774  -0.8606  -0.6713  0.8810
358  100   94     0.5945  -0.5251  -0.5945  0.5458
359  101  136    -1.9991  -0.2030  2.0013  0.2907
360  109  110    -0.4709  -0.9573  0.4709  0.9792
361  109  129    -0.9413  -1.2803  0.9413  1.3180
362  111  149     1.1566  0.6378  -1.1546  -0.5610
363  120  153     0.9142  0.4883  -0.9120  -0.4325
364  121  154     1.5824  1.1220  -1.5737  -0.8582
365  122  123     1.0006  -0.0557  -1.0006  0.1380
366  122  127     2.0779  1.1298  -2.0717  -0.9554
367  124  159     2.8346  1.7123  -2.8292  -1.5146
368  130  149     1.6167  0.6888  -1.6134  -0.5565
369  132  162     0.8373  0.1568  -0.8353  -0.1078
370  134  135     1.0510  1.2515  -1.0488  -1.1825
371  138   96    -4.7568  1.6384  4.7568  -1.1411
372  139  103     0.4096  -0.2327  -0.4094  0.2412
373  142  116     2.2370  1.1591  -2.2301  -0.8905
374  143  134     2.3151  1.9124  -2.3083  -1.6999
375  161  118    -0.8530  -1.2230  0.8537  1.2525
376  168  189    -0.1607  -0.0093  0.1607  0.0162
377  172  175    -0.2242  -0.0123  0.2242  0.0251
378  174  191     0.8502  1.1435  -0.8487  -1.0766
379  179  227    -0.0439  0.0501  0.0439  -0.0490
380  180   57    -0.4487  -0.1589  0.4487  0.1838
381  181  190    -0.2676  -0.1552  0.2676  0.1679
382  183  246    -0.3854  -0.1589  0.3896  0.2119
383  188  177    -0.4629  -0.1140  0.4691  0.1646
384  190  191    -1.2678  -0.6617  1.2739  0.6866
385  197  198    -0.8113  -0.4983  0.8121  0.5391
386  202  203    -1.0304  -0.0233  1.0318  0.4085
387  208  209    -3.4389  -0.0259  3.4500  0.3961
388  213  215    -5.9784  -2.2354  6.0000  2.9253
389  217  218    -5.4846  -0.1924  5.5000  0.6838
390  175  246     0.3896  0.2161  -0.3896  -0.2119
391   98  243     1.0042  0.3162  -1.0031  -0.2917
392   99  244    -1.0000  0.3673  1.0000  -0.3417
393  248    2     6.2300  0.9371  -6.1940  -0.4121
394  249    3    12.1000  4.2118  -12.1000  -2.5883
395  260   53     4.0000  1.2060  -4.0000  -0.8023
396  261   54     4.0000  1.4973  -4.0000  -0.9699
397  265  145     5.5300  -0.2601  -5.5300  0.7187
398  254   23     4.1000  1.0671  -4.1000  -0.5772
399  247    1     4.6700  1.3990  -4.6700  -0.9785
400  263  109    12.9200  3.2745  -12.9200  -0.1688
401  250   11     2.3400  0.5187  -2.3400  -0.4114
402  253   22     1.8500  0.0633  -1.8500  0.0081
403  257   43     4.5993  0.3967  -4.5993  -0.1573
404  264  118     7.0000  2.8921  -7.0000  -2.0244
405  251   12     3.7200  2.0049  -3.7200  -1.5002
406  252   17     3.3000  3.4813  -3.3000  -3.1754
407  255   33     5.0000  1.5295  -5.0000  -0.8000
408  259   49     1.6500  0.8987  -1.6500  -0.7354
409  256   38     0.3700  0.4142  -0.3700  -0.3658
410  258   48     0.4500  0.2502  -0.4500  -0.2037
411  262   59     1.1600  0.8670  -1.1600  -0.7318
